TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
275555;9.65;-2.22;-0.71;-1.33;-0.02;-1.97
275659;9.82;-1.61;-0.68;-1.40;-0.59;-36.31
275764;9.74;-0.97;-0.69;-1.30;-0.39;-36.03
275868;10.02;-0.40;-0.61;-1.40;-0.32;-36.21
275973;10.05;0.26;-0.65;-1.43;-0.27;-36.38
276077;10.01;0.84;-0.65;-1.46;-0.53;-36.32
276182;9.96;1.53;-0.62;-1.17;-0.45;-36.12
276286;9.79;2.10;-0.79;-1.46;-0.50;-36.20
276390;9.52;2.83;-0.71;-1.38;-0.34;-36.31
276496;9.32;3.36;-0.69;-1.34;-0.27;-36.21
276600;9.11;4.02;-0.67;-1.27;-0.43;-36.06
276705;9.03;4.51;-0.75;-1.27;-0.36;-36.06
276809;8.62;5.09;-0.74;-1.27;-0.40;-36.30
276914;8.21;5.60;-0.76;-1.34;-0.18;-35.97
277018;7.90;6.12;-0.80;-1.32;-0.27;-36.09
277123;7.51;6.56;-0.76;-1.23;-0.24;-36.13
277227;7.10;7.09;-0.87;-1.14;-0.49;-36.24
277331;6.62;7.51;-0.75;-1.30;-0.28;-36.02
277436;6.09;7.90;-0.89;-1.46;-0.18;-36.11
277540;5.61;8.29;-0.91;-1.42;-0.37;-36.36
277645;5.26;8.67;-0.90;-1.44;-0.34;-36.10
277749;4.77;8.88;-0.84;-1.32;-0.37;-36.07
277855;4.07;9.20;-0.86;-1.24;-0.58;-36.32
277959;3.50;9.41;-0.85;-1.41;-0.33;-36.45
278064;2.68;9.64;-0.86;-1.41;-0.47;-36.07
278168;2.04;9.82;-1.01;-1.46;-0.29;-36.13
278273;1.63;9.98;-0.92;-1.48;-0.29;-36.16
278377;0.88;9.96;-0.92;-1.07;-0.47;-36.21
278481;0.38;10.05;-0.98;-1.43;-0.27;-36.19
278586;-0.27;10.06;-0.92;-1.32;-0.14;-36.25
278690;-0.87;10.01;-1.05;-1.30;-0.45;-36.15
278795;-1.52;9.92;-1.09;-1.34;-0.42;-36.43
278899;-2.12;9.82;-0.97;-1.32;-0.26;-35.98
279005;-2.68;9.62;-1.05;-1.35;-0.40;-36.16
279109;-3.32;9.39;-1.12;-1.35;-0.47;-36.13
279214;-3.96;9.26;-1.02;-1.32;-0.37;-36.03
279318;-4.37;8.90;-1.04;-1.36;-0.30;-35.95
279422;-4.96;8.64;-1.10;-1.30;-0.23;-36.17
279527;-5.38;8.28;-1.12;-1.40;-0.26;-35.96
279631;-6.10;7.87;-1.12;-1.32;-0.53;-35.10
279736;-6.39;7.48;-1.17;-1.53;-0.30;-36.19
279840;-6.95;7.09;-1.12;-1.38;-0.24;-36.38
279945;-7.30;6.63;-1.10;-1.26;-0.39;-36.44
280049;-7.54;6.16;-1.18;-1.03;-0.52;-36.04
280155;-7.99;5.64;-1.17;-1.47;-0.34;-36.29
280259;-8.36;5.04;-1.15;-1.25;-0.34;-36.29
280364;-8.59;4.55;-1.05;-1.28;-0.37;-36.24
280468;-9.20;4.00;-1.10;-1.35;-0.21;-36.16
280572;-9.21;3.40;-1.07;-1.40;-0.45;-36.25
280677;-9.54;2.75;-1.20;-1.53;-0.46;-36.32
280781;-9.39;2.19;-1.11;-1.33;-0.21;-36.34
280886;-9.62;1.57;-1.14;-1.40;-0.34;-36.34
280990;-9.33;0.83;-1.16;-1.34;-0.81;-35.66
281095;-9.60;0.30;-1.13;-1.45;-0.37;-30.52
281200;-9.64;-0.17;-1.22;-1.63;-0.34;-25.28
281305;-9.59;-0.58;-1.16;-1.73;-0.13;-20.60
281409;-9.42;-0.86;-1.09;-1.90;-0.05;-15.66
281513;-9.53;-1.11;-1.17;-1.95;-0.07;-11.12
281618;-9.46;-1.22;-1.13;-2.09;-0.14;-6.35
281722;-9.35;-1.38;-1.10;-2.14;-0.17;-1.78
281827;-9.61;-1.36;-1.11;-2.11;-0.02;-1.07
281931;-9.65;-1.42;-1.13;-2.17;0.12;-1.14
282036;-9.60;-1.31;-1.11;-2.14;0.14;-1.03
282140;-9.61;-1.27;-1.12;-2.18;-0.01;-1.14
282245;-9.67;-1.33;-1.21;-2.12;0.05;-1.09
282349;-9.64;-1.38;-1.17;-2.13;-0.02;-1.09
282454;-9.63;-1.36;-1.10;-2.37;-0.08;-1.05
282558;-9.63;-1.30;-1.10;-2.19;0.34;-1.03
282662;-9.61;-1.26;-1.10;-2.21;-0.08;-0.98
282767;-9.55;-1.32;-1.17;-2.11;0.05;-1.05
282871;-9.63;-1.31;-1.12;-2.15;0.04;-1.05
282976;-9.63;-1.33;-1.20;-2.17;0.11;-0.94
283081;-9.60;-1.24;-1.18;-2.11;0.05;-1.00
283186;-9.64;-1.29;-1.11;-2.19;0.09;-0.96
283290;-9.59;-1.36;-1.09;-2.14;0.05;-0.89
283395;-9.61;-1.34;-1.04;-2.25;0.05;-0.98
283499;-9.60;-1.37;-1.03;-2.37;0.02;-0.88
283603;-9.66;-1.34;-1.14;-2.10;-0.24;-1.05
283708;-9.61;-1.29;-1.12;-2.27;0.13;-1.03
283812;-9.61;-1.32;-1.12;-2.17;-0.14;-0.98
283917;-9.63;-1.27;-1.09;-2.11;0.16;-0.98
284021;-9.60;-1.31;-1.17;-2.08;-0.02;-0.92
284126;-9.64;-1.37;-1.10;-2.24;0.05;-1.02
2
